tfm	pack	assembly	file	kind	forwardsTo	version	publicTypes
net8.0	aspnetcore.app	Microsoft.AspNetCore.ResponseCompression	Microsoft.AspNetCore.ResponseCompression.dll	impl		8.0.0.0	13
net8.0	aspnetcore.app	Microsoft.AspNetCore.Rewrite	Microsoft.AspNetCore.Rewrite.dll	impl		8.0.0.0	9
net8.0	aspnetcore.app	Microsoft.AspNetCore.Routing	Microsoft.AspNetCore.Routing.dll	impl		8.0.0.0	138
net8.0	aspnetcore.app	Microsoft.AspNetCore.Routing.Abstractions	Microsoft.AspNetCore.Routing.Abstractions.dll	impl		8.0.0.0	14
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.HttpSys	Microsoft.AspNetCore.Server.HttpSys.dll	impl		8.0.0.0	18
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.IIS	Microsoft.AspNetCore.Server.IIS.dll	impl		8.0.0.0	6
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.IISIntegration	Microsoft.AspNetCore.Server.IISIntegration.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel	Microsoft.AspNetCore.Server.Kestrel.dll	impl		8.0.0.0	1
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel.Core	Microsoft.AspNetCore.Server.Kestrel.Core.dll	impl		8.0.0.0	34
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes	Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.dll	impl		8.0.0.0	2
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel.Transport.Quic	Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll	impl		8.0.0.0	2
net8.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets	Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.AspNetCore.Session	Microsoft.AspNetCore.Session.dll	impl		8.0.0.0	9
net8.0	aspnetcore.app	Microsoft.AspNetCore.SignalR	Microsoft.AspNetCore.SignalR.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.AspNetCore.SignalR.Common	Microsoft.AspNetCore.SignalR.Common.dll	impl		8.0.0.0	24
net8.0	aspnetcore.app	Microsoft.AspNetCore.SignalR.Core	Microsoft.AspNetCore.SignalR.Core.dll	impl		8.0.0.0	42
net8.0	aspnetcore.app	Microsoft.AspNetCore.SignalR.Protocols.Json	Microsoft.AspNetCore.SignalR.Protocols.Json.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.AspNetCore.StaticFiles	Microsoft.AspNetCore.StaticFiles.dll	impl		8.0.0.0	20
net8.0	aspnetcore.app	Microsoft.AspNetCore.WebSockets	Microsoft.AspNetCore.WebSockets.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.AspNetCore.WebUtilities	Microsoft.AspNetCore.WebUtilities.dll	impl		8.0.0.0	20
net8.0	aspnetcore.app	Microsoft.Extensions.Caching.Abstractions	Microsoft.Extensions.Caching.Abstractions.dll	impl		8.0.0.0	17
net8.0	aspnetcore.app	Microsoft.Extensions.Caching.Memory	Microsoft.Extensions.Caching.Memory.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration	Microsoft.Extensions.Configuration.dll	impl		8.0.0.0	15
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.Abstractions	Microsoft.Extensions.Configuration.Abstractions.dll	impl		8.0.0.0	12
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.Binder	Microsoft.Extensions.Configuration.Binder.dll	impl		8.0.0.0	2
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.CommandLine	Microsoft.Extensions.Configuration.CommandLine.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.EnvironmentVariables	Microsoft.Extensions.Configuration.EnvironmentVariables.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.FileExtensions	Microsoft.Extensions.Configuration.FileExtensions.dll	impl		8.0.0.0	4
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.Ini	Microsoft.Extensions.Configuration.Ini.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.Json	Microsoft.Extensions.Configuration.Json.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.KeyPerFile	Microsoft.Extensions.Configuration.KeyPerFile.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.UserSecrets	Microsoft.Extensions.Configuration.UserSecrets.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.Extensions.Configuration.Xml	Microsoft.Extensions.Configuration.Xml.dll	impl		8.0.0.0	6
net8.0	aspnetcore.app	Microsoft.Extensions.DependencyInjection	Microsoft.Extensions.DependencyInjection.dll	impl		8.0.0.0	4
net8.0	aspnetcore.app	Microsoft.Extensions.DependencyInjection.Abstractions	Microsoft.Extensions.DependencyInjection.Abstractions.dll	impl		8.0.0.0	23
net8.0	aspnetcore.app	Microsoft.Extensions.Diagnostics	Microsoft.Extensions.Diagnostics.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.Extensions.Diagnostics.Abstractions	Microsoft.Extensions.Diagnostics.Abstractions.dll	impl		8.0.0.0	8
net8.0	aspnetcore.app	Microsoft.Extensions.Diagnostics.HealthChecks	Microsoft.Extensions.Diagnostics.HealthChecks.dll	impl		8.0.0.0	7
net8.0	aspnetcore.app	Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions	Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll	impl		8.0.0.0	8
net8.0	aspnetcore.app	Microsoft.Extensions.Features	Microsoft.Extensions.Features.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Abstractions	Microsoft.Extensions.FileProviders.Abstractions.dll	impl		8.0.0.0	7
net8.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Composite	Microsoft.Extensions.FileProviders.Composite.dll	impl		8.0.0.0	2
net8.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Embedded	Microsoft.Extensions.FileProviders.Embedded.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Physical	Microsoft.Extensions.FileProviders.Physical.dll	impl		8.0.0.0	8
net8.0	aspnetcore.app	Microsoft.Extensions.FileSystemGlobbing	Microsoft.Extensions.FileSystemGlobbing.dll	impl		8.0.0.0	30
net8.0	aspnetcore.app	Microsoft.Extensions.Hosting	Microsoft.Extensions.Hosting.dll	impl		8.0.0.0	11
net8.0	aspnetcore.app	Microsoft.Extensions.Hosting.Abstractions	Microsoft.Extensions.Hosting.Abstractions.dll	impl		8.0.0.0	21
net8.0	aspnetcore.app	Microsoft.Extensions.Http	Microsoft.Extensions.Http.dll	impl		8.0.0.0	17
net8.0	aspnetcore.app	Microsoft.Extensions.Identity.Core	Microsoft.Extensions.Identity.Core.dll	impl		8.0.0.0	67
net8.0	aspnetcore.app	Microsoft.Extensions.Identity.Stores	Microsoft.Extensions.Identity.Stores.dll	impl		8.0.0.0	12
net8.0	aspnetcore.app	Microsoft.Extensions.Localization	Microsoft.Extensions.Localization.dll	impl		8.0.0.0	8
net8.0	aspnetcore.app	Microsoft.Extensions.Localization.Abstractions	Microsoft.Extensions.Localization.Abstractions.dll	impl		8.0.0.0	6
net8.0	aspnetcore.app	Microsoft.Extensions.Logging	Microsoft.Extensions.Logging.dll	impl		8.0.0.0	9
net8.0	aspnetcore.app	Microsoft.Extensions.Logging.Abstractions	Microsoft.Extensions.Logging.Abstractions.dll	impl		8.0.0.0	21
net8.0	aspnetcore.app	Microsoft.Extensions.Logging.Configuration	Microsoft.Extensions.Logging.Configuration.dll	impl		8.0.0.0	6
net8.0	aspnetcore.app	Microsoft.Extensions.Logging.Console	Microsoft.Extensions.Logging.Console.dll	impl		8.0.0.0	14
net8.0	aspnetcore.app	Microsoft.Extensions.Logging.Debug	Microsoft.Extensions.Logging.Debug.dll	impl		8.0.0.0	2
net8.0	aspnetcore.app	Microsoft.Extensions.Logging.EventLog	Microsoft.Extensions.Logging.EventLog.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.Extensions.Logging.EventSource	Microsoft.Extensions.Logging.EventSource.dll	impl		8.0.0.0	3
net8.0	aspnetcore.app	Microsoft.Extensions.Logging.TraceSource	Microsoft.Extensions.Logging.TraceSource.dll	impl		8.0.0.0	2
net8.0	aspnetcore.app	Microsoft.Extensions.ObjectPool	Microsoft.Extensions.ObjectPool.dll	impl		8.0.0.0	13
net8.0	aspnetcore.app	Microsoft.Extensions.Options	Microsoft.Extensions.Options.dll	impl		8.0.0.0	46
net8.0	aspnetcore.app	Microsoft.Extensions.Options.ConfigurationExtensions	Microsoft.Extensions.Options.ConfigurationExtensions.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.Extensions.Options.DataAnnotations	Microsoft.Extensions.Options.DataAnnotations.dll	impl		8.0.0.0	2
net8.0	aspnetcore.app	Microsoft.Extensions.Primitives	Microsoft.Extensions.Primitives.dll	impl		8.0.0.0	10
net8.0	aspnetcore.app	Microsoft.Extensions.WebEncoders	Microsoft.Extensions.WebEncoders.dll	impl		8.0.0.0	5
net8.0	aspnetcore.app	Microsoft.JSInterop	Microsoft.JSInterop.dll	impl		8.0.0.0	28
net8.0	aspnetcore.app	Microsoft.Net.Http.Headers	Microsoft.Net.Http.Headers.dll	impl		8.0.0.0	19
net8.0	aspnetcore.app	System.Diagnostics.EventLog	System.Diagnostics.EventLog.dll	impl		8.0.0.0	44
net8.0	aspnetcore.app	System.IO.Pipelines	System.IO.Pipelines.dll	impl		8.0.0.0	11
net8.0	aspnetcore.app	System.Security.Cryptography.Pkcs	System.Security.Cryptography.Pkcs.dll	impl		8.0.0.0	48
net8.0	aspnetcore.app	System.Security.Cryptography.Xml	System.Security.Cryptography.Xml.dll	impl		8.0.0.0	40
net8.0	aspnetcore.app	System.Threading.RateLimiting	System.Threading.RateLimiting.dll	impl		8.0.0.0	19
net8.0	netcore.app	Microsoft.CSharp	Microsoft.CSharp.dll	impl		8.0.0.0	6
net8.0	netcore.app	Microsoft.VisualBasic	Microsoft.VisualBasic.dll	facade	Microsoft.VisualBasic.Core	10.0.0.0	0
net8.0	netcore.app	Microsoft.VisualBasic.Core	Microsoft.VisualBasic.Core.dll	impl		13.0.0.0	74
net8.0	netcore.app	Microsoft.Win32.Primitives	Microsoft.Win32.Primitives.dll	facade	System.Private.CoreLib	8.0.0.0	1
net8.0	netcore.app	Microsoft.Win32.Registry	Microsoft.Win32.Registry.dll	impl		8.0.0.0	13
net8.0	netcore.app	mscorlib	mscorlib.dll	facade	System.Private.CoreLib	4.0.0.0	0
net8.0	netcore.app	netstandard	netstandard.dll	facade	System.Runtime	2.1.0.0	0
net8.0	netcore.app	System	System.dll	facade	System.ComponentModel.TypeConverter	4.0.0.0	0
net8.0	netcore.app	System.AppContext	System.AppContext.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Buffers	System.Buffers.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Collections	System.Collections.dll	impl		8.0.0.0	17
net8.0	netcore.app	System.Collections.Concurrent	System.Collections.Concurrent.dll	impl		8.0.0.0	10
net8.0	netcore.app	System.Collections.Immutable	System.Collections.Immutable.dll	impl		8.0.0.0	28
net8.0	netcore.app	System.Collections.NonGeneric	System.Collections.NonGeneric.dll	impl		8.0.0.0	9
net8.0	netcore.app	System.Collections.Specialized	System.Collections.Specialized.dll	impl		8.0.0.0	10
net8.0	netcore.app	System.ComponentModel	System.ComponentModel.dll	impl		8.0.0.0	5
net8.0	netcore.app	System.ComponentModel.Annotations	System.ComponentModel.Annotations.dll	impl		8.0.0.0	47
net8.0	netcore.app	System.ComponentModel.DataAnnotations	System.ComponentModel.DataAnnotations.dll	facade	System.ComponentModel.Annotations	4.0.0.0	0
net8.0	netcore.app	System.ComponentModel.EventBasedAsync	System.ComponentModel.EventBasedAsync.dll	impl		8.0.0.0	11
net8.0	netcore.app	System.ComponentModel.Primitives	System.ComponentModel.Primitives.dll	impl		8.0.0.0	30
net8.0	netcore.app	System.ComponentModel.TypeConverter	System.ComponentModel.TypeConverter.dll	impl		8.0.0.0	214
net8.0	netcore.app	System.Configuration	System.Configuration.dll	facade	System.Configuration.ConfigurationManager	4.0.0.0	0
net8.0	netcore.app	System.Console	System.Console.dll	impl		8.0.0.0	8
net8.0	netcore.app	System.Core	System.Core.dll	facade	System.Linq.Expressions	4.0.0.0	0
net8.0	netcore.app	System.Data	System.Data.dll	facade	System.Data.Common	4.0.0.0	0
net8.0	netcore.app	System.Data.Common	System.Data.Common.dll	impl		8.0.0.0	171
net8.0	netcore.app	System.Data.DataSetExtensions	System.Data.DataSetExtensions.dll	facade	System.Data.Common	8.0.0.0	0
net8.0	netcore.app	System.Diagnostics.Contracts	System.Diagnostics.Contracts.dll	facade	System.Private.CoreLib	8.0.0.0	15
net8.0	netcore.app	System.Diagnostics.Debug	System.Diagnostics.Debug.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Diagnostics.DiagnosticSource	System.Diagnostics.DiagnosticSource.dll	impl		8.0.0.0	37
net8.0	netcore.app	System.Diagnostics.FileVersionInfo	System.Diagnostics.FileVersionInfo.dll	impl		8.0.0.0	1
net8.0	netcore.app	System.Diagnostics.Process	System.Diagnostics.Process.dll	impl		8.0.0.0	15
net8.0	netcore.app	System.Diagnostics.StackTrace	System.Diagnostics.StackTrace.dll	impl		8.0.0.0	18
net8.0	netcore.app	System.Diagnostics.TextWriterTraceListener	System.Diagnostics.TextWriterTraceListener.dll	impl		8.0.0.0	4
net8.0	netcore.app	System.Diagnostics.Tools	System.Diagnostics.Tools.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Diagnostics.TraceSource	System.Diagnostics.TraceSource.dll	impl		8.0.0.0	22
net8.0	netcore.app	System.Diagnostics.Tracing	System.Diagnostics.Tracing.dll	facade	System.Private.CoreLib	8.0.0.0	30
net8.0	netcore.app	System.Drawing	System.Drawing.dll	facade	System.Drawing.Common	4.0.0.0	0
net8.0	netcore.app	System.Drawing.Primitives	System.Drawing.Primitives.dll	impl		8.0.0.0	10
net8.0	netcore.app	System.Dynamic.Runtime	System.Dynamic.Runtime.dll	facade	System.Linq.Expressions	8.0.0.0	0
net8.0	netcore.app	System.Formats.Asn1	System.Formats.Asn1.dll	impl		8.0.0.0	9
net8.0	netcore.app	System.Formats.Tar	System.Formats.Tar.dll	impl		8.0.0.0	12
net8.0	netcore.app	System.Globalization	System.Globalization.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Globalization.Calendars	System.Globalization.Calendars.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Globalization.Extensions	System.Globalization.Extensions.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.IO	System.IO.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.IO.Compression	System.IO.Compression.dll	impl		8.0.0.0	8
net8.0	netcore.app	System.IO.Compression.Brotli	System.IO.Compression.Brotli.dll	impl		8.0.0.0	3
net8.0	netcore.app	System.IO.Compression.FileSystem	System.IO.Compression.FileSystem.dll	facade	System.IO.Compression.ZipFile	4.0.0.0	0
net8.0	netcore.app	System.IO.Compression.ZipFile	System.IO.Compression.ZipFile.dll	impl		8.0.0.0	2
net8.0	netcore.app	System.IO.FileSystem	System.IO.FileSystem.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.IO.FileSystem.AccessControl	System.IO.FileSystem.AccessControl.dll	impl		8.0.0.0	8
net8.0	netcore.app	System.IO.FileSystem.DriveInfo	System.IO.FileSystem.DriveInfo.dll	impl		8.0.0.0	3
net8.0	netcore.app	System.IO.FileSystem.Primitives	System.IO.FileSystem.Primitives.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.IO.FileSystem.Watcher	System.IO.FileSystem.Watcher.dll	impl		8.0.0.0	11
net8.0	netcore.app	System.IO.IsolatedStorage	System.IO.IsolatedStorage.dll	impl		8.0.0.0	6
net8.0	netcore.app	System.IO.MemoryMappedFiles	System.IO.MemoryMappedFiles.dll	impl		8.0.0.0	8
net8.0	netcore.app	System.IO.Pipes	System.IO.Pipes.dll	impl		8.0.0.0	10
net8.0	netcore.app	System.IO.Pipes.AccessControl	System.IO.Pipes.AccessControl.dll	impl		8.0.0.0	7
net8.0	netcore.app	System.IO.UnmanagedMemoryStream	System.IO.UnmanagedMemoryStream.dll	facade	System.Runtime.InteropServices	8.0.0.0	0
net8.0	netcore.app	System.Linq	System.Linq.dll	impl		8.0.0.0	5
net8.0	netcore.app	System.Linq.Expressions	System.Linq.Expressions.dll	impl		8.0.0.0	77
net8.0	netcore.app	System.Linq.Parallel	System.Linq.Parallel.dll	impl		8.0.0.0	6
net8.0	netcore.app	System.Linq.Queryable	System.Linq.Queryable.dll	impl		8.0.0.0	5
net8.0	netcore.app	System.Memory	System.Memory.dll	impl		8.0.0.0	19
net8.0	netcore.app	System.Net	System.Net.dll	facade	System.Net.Primitives	4.0.0.0	0
net8.0	netcore.app	System.Net.Http	System.Net.Http.dll	impl		8.0.0.0	59
net8.0	netcore.app	System.Net.Http.Json	System.Net.Http.Json.dll	impl		8.0.0.0	3
net8.0	netcore.app	System.Net.HttpListener	System.Net.HttpListener.dll	impl		8.0.0.0	10
net8.0	netcore.app	System.Net.Mail	System.Net.Mail.dll	impl		8.0.0.0	25
net8.0	netcore.app	System.Net.NameResolution	System.Net.NameResolution.dll	impl		8.0.0.0	2
net8.0	netcore.app	System.Net.NetworkInformation	System.Net.NetworkInformation.dll	impl		8.0.0.0	36
net8.0	netcore.app	System.Net.Ping	System.Net.Ping.dll	impl		8.0.0.0	7
net8.0	netcore.app	System.Net.Primitives	System.Net.Primitives.dll	impl		8.0.0.0	34
net8.0	netcore.app	System.Net.Quic	System.Net.Quic.dll	impl		8.0.0.0	11
net8.0	netcore.app	System.Net.Requests	System.Net.Requests.dll	impl		8.0.0.0	23
net8.0	netcore.app	System.Net.Security	System.Net.Security.dll	impl		8.0.0.0	27
net8.0	netcore.app	System.Net.ServicePoint	System.Net.ServicePoint.dll	impl		8.0.0.0	4
net8.0	netcore.app	System.Net.Sockets	System.Net.Sockets.dll	impl		8.0.0.0	31
net8.0	netcore.app	System.Net.WebClient	System.Net.WebClient.dll	impl		8.0.0.0	23
net8.0	netcore.app	System.Net.WebHeaderCollection	System.Net.WebHeaderCollection.dll	impl		8.0.0.0	3
net8.0	netcore.app	System.Net.WebProxy	System.Net.WebProxy.dll	impl		8.0.0.0	2
net8.0	netcore.app	System.Net.WebSockets	System.Net.WebSockets.dll	impl		8.0.0.0	12
net8.0	netcore.app	System.Net.WebSockets.Client	System.Net.WebSockets.Client.dll	impl		8.0.0.0	2
net8.0	netcore.app	System.Numerics	System.Numerics.dll	facade	System.Numerics.Vectors	4.0.0.0	0
net8.0	netcore.app	System.Numerics.Vectors	System.Numerics.Vectors.dll	facade	System.Private.CoreLib	8.0.0.0	9
net8.0	netcore.app	System.ObjectModel	System.ObjectModel.dll	impl		8.0.0.0	20
net8.0	netcore.app	System.Private.CoreLib	System.Private.CoreLib.dll	impl		8.0.0.0	1195
net8.0	netcore.app	System.Private.DataContractSerialization	System.Private.DataContractSerialization.dll	impl		8.0.0.0	41
net8.0	netcore.app	System.Private.Uri	System.Private.Uri.dll	impl		8.0.0.0	20
net8.0	netcore.app	System.Private.Xml	System.Private.Xml.dll	impl		8.0.0.0	296
net8.0	netcore.app	System.Private.Xml.Linq	System.Private.Xml.Linq.dll	impl		8.0.0.0	25
net8.0	netcore.app	System.Reflection	System.Reflection.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Reflection.DispatchProxy	System.Reflection.DispatchProxy.dll	impl		8.0.0.0	1
net8.0	netcore.app	System.Reflection.Emit	System.Reflection.Emit.dll	facade	System.Private.CoreLib	8.0.0.0	11
net8.0	netcore.app	System.Reflection.Emit.ILGeneration	System.Reflection.Emit.ILGeneration.dll	facade	System.Private.CoreLib	8.0.0.0	6
net8.0	netcore.app	System.Reflection.Emit.Lightweight	System.Reflection.Emit.Lightweight.dll	facade	System.Private.CoreLib	8.0.0.0	2
net8.0	netcore.app	System.Reflection.Extensions	System.Reflection.Extensions.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Reflection.Metadata	System.Reflection.Metadata.dll	impl		8.0.0.0	233
net8.0	netcore.app	System.Reflection.Primitives	System.Reflection.Primitives.dll	facade	System.Private.CoreLib	8.0.0.0	7
net8.0	netcore.app	System.Reflection.TypeExtensions	System.Reflection.TypeExtensions.dll	impl		8.0.0.0	7
net8.0	netcore.app	System.Resources.Reader	System.Resources.Reader.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Resources.ResourceManager	System.Resources.ResourceManager.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Resources.Writer	System.Resources.Writer.dll	impl		8.0.0.0	2
net8.0	netcore.app	System.Runtime	System.Runtime.dll	facade	System.Private.CoreLib	8.0.0.0	857
net8.0	netcore.app	System.Runtime.CompilerServices.Unsafe	System.Runtime.CompilerServices.Unsafe.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Runtime.CompilerServices.VisualC	System.Runtime.CompilerServices.VisualC.dll	impl		8.0.0.0	16
net8.0	netcore.app	System.Runtime.Extensions	System.Runtime.Extensions.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Runtime.Handles	System.Runtime.Handles.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Runtime.InteropServices	System.Runtime.InteropServices.dll	impl		8.0.0.0	186
net8.0	netcore.app	System.Runtime.InteropServices.JavaScript	System.Runtime.InteropServices.JavaScript.dll	impl		8.0.0.0	10
net8.0	netcore.app	System.Runtime.InteropServices.RuntimeInformation	System.Runtime.InteropServices.RuntimeInformation.dll	facade	System.Runtime	8.0.0.0	0
net8.0	netcore.app	System.Runtime.Intrinsics	System.Runtime.Intrinsics.dll	facade	System.Private.CoreLib	8.0.0.0	41
net8.0	netcore.app	System.Runtime.Loader	System.Runtime.Loader.dll	facade	System.Private.CoreLib	8.0.0.0	7
net8.0	netcore.app	System.Runtime.Numerics	System.Runtime.Numerics.dll	impl		8.0.0.0	2
net8.0	netcore.app	System.Runtime.Serialization	System.Runtime.Serialization.dll	facade	System.Runtime.Serialization.Xml	4.0.0.0	0
net8.0	netcore.app	System.Runtime.Serialization.Formatters	System.Runtime.Serialization.Formatters.dll	impl		8.0.0.0	16
net8.0	netcore.app	System.Runtime.Serialization.Json	System.Runtime.Serialization.Json.dll	facade	System.Private.DataContractSerialization	8.0.0.0	7
net8.0	netcore.app	System.Runtime.Serialization.Primitives	System.Runtime.Serialization.Primitives.dll	impl		8.0.0.0	10
